,VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS,infection_source,infection_time
3755,Aedes aegypti,3756.0,published,polygon,,-20.44,-40.38,2007,Brazil,BRA,37.0,,air,8
3756,Aedes aegypti,3757.0,published,polygon,,-20.33,-54.84,2007,Brazil,BRA,37.0,,water,10
3757,Aedes aegypti,3758.0,published,polygon,,-20.28,-40.29,2007,Brazil,BRA,37.0,,mosquito,5
3758,Aedes aegypti,3759.0,published,polygon,,-20.13,-40.3,2007,Brazil,BRA,37.0,,water,8
3759,Aedes aegypti,3760.0,published,Less than 25km,Less than 25km,-20.07,44.66,2007,Madagascar,MDG,150.0,,water,7
3760,Aedes aegypti,3761.0,published,point,-999,-20.04,-63.52,2007,Bolivia,BOL,33.0,,mosquito,6
3761,Aedes aegypti,3762.0,published,polygon,,-19.95,-44.2,2007,Brazil,BRA,37.0,,mosquito,1
3762,Aedes aegypti,3763.0,published,polygon,,-19.9,-43.96,2007,Brazil,BRA,37.0,,air,7
3763,Aedes aegypti,3764.0,published,polygon,,-19.89,-44.08,2007,Brazil,BRA,37.0,,mosquito,7
3764,Aedes aegypti,3765.0,published,polygon,,-19.85,-43.78,2007,Brazil,BRA,37.0,,air,5
3765,Aedes aegypti,3766.0,published,polygon,,-19.78,-44.07,2007,Brazil,BRA,37.0,,mosquito,7
3766,Aedes aegypti,3767.0,published,polygon,,-19.46,-42.69,2007,Brazil,BRA,37.0,,air,1
3767,Aedes aegypti,3768.0,published,polygon,,-19.03,-48.33,2007,Brazil,BRA,37.0,,air,6
3768,Aedes aegypti,3769.0,published,polygon,,-18.78,-41.96,2007,Brazil,BRA,37.0,,mosquito,3
3769,Aedes aegypti,3770.0,published,point,-999,-17.89,-63.33,2007,Bolivia,BOL,33.0,,air,1
3770,Aedes aegypti,3771.0,published,Less than 25km,Less than 25km,-17.78,-63.18,2007,Bolivia,BOL,33.0,,air,2
3771,Aedes aegypti,3772.0,published,point,-999,-17.78,-63.18,2007,Bolivia,BOL,33.0,,mosquito,10
3772,Aedes aegypti,3773.0,published,polygon,,-17.74,-51.04,2007,Brazil,BRA,37.0,,air,6
3773,Aedes aegypti,3774.0,published,polygon,,-17.24,-61.51,2007,Bolivia,BOL,33.0,,water,3
3774,Aedes aegypti,3775.0,published,Less than 10km,Less than 10km,-16.93,145.76,2007,Australia,AUS,17.0,,mosquito,6
3775,Aedes aegypti,3776.0,published,point,-999,-16.92,145.76,2007,Australia,AUS,17.0,,mosquito,8
3776,Aedes aegypti,3777.0,published,point,-999,-16.92,145.76,2007,Australia,AUS,17.0,,air,10
3777,Aedes aegypti,3778.0,published,point,-999,-16.92,145.76,2007,Australia,AUS,17.0,,water,4
3778,Aedes aegypti,3779.0,published,point,-999,-16.92,145.77,2007,Australia,AUS,17.0,,air,9
3779,Aedes aegypti,3780.0,published,point,-999,-16.85,145.75,2007,Australia,AUS,17.0,,water,6
3780,Aedes aegypti,3781.0,published,polygon,,-16.81,-49.27,2007,Brazil,BRA,37.0,,mosquito,9
3781,Aedes aegypti,3782.0,published,polygon,,-16.64,-49.28,2007,Brazil,BRA,37.0,,water,6
3782,Aedes aegypti,3783.0,published,polygon,,-16.62,-43.93,2007,Brazil,BRA,37.0,,air,3
3783,Aedes aegypti,3784.0,published,polygon,,-16.52,-57.84,2007,Brazil,BRA,37.0,,mosquito,10
3784,Aedes aegypti,3785.0,published,point,-999,-15.84,-67.57,2007,Bolivia,BOL,33.0,,mosquito,8
3785,Aedes aegypti,3786.0,published,point,-999,-15.81,-67.62,2007,Bolivia,BOL,33.0,,mosquito,1
3786,Aedes aegypti,3787.0,published,polygon,,-15.78,-47.8,2007,Brazil,BRA,37.0,,air,6
3787,Aedes aegypti,3788.0,published,point,-999,-15.75,-67.67,2007,Bolivia,BOL,33.0,,water,7
3788,Aedes aegypti,3789.0,published,Less than 10km,Less than 10km,-15.7,46.33,2007,Madagascar,MDG,150.0,,air,4
3789,Aedes aegypti,3790.0,published,point,-999,-15.58,-56.08,2007,Brazil,BRA,37.0,,mosquito,8
3790,Aedes aegypti,3791.0,published,polygon,,-13.83,-65.25,2007,Bolivia,BOL,33.0,,mosquito,8
3791,Aedes aegypti,3792.0,published,point,-999,-12.97,45.17,2007,Mayotte,MYT,161.0,,air,2
3792,Aedes aegypti,3793.0,published,point,-999,-12.96,45.17,2007,Mayotte,MYT,161.0,,water,8
3793,Aedes aegypti,3794.0,published,point,-999,-12.91,49.13,2007,Madagascar,MDG,150.0,,mosquito,10
3794,Aedes aegypti,3795.0,published,point,-999,-12.91,45.18,2007,Mayotte,MYT,161.0,,water,1
3795,Aedes aegypti,3796.0,published,point,-999,-12.83,45.11,2007,Mayotte,MYT,161.0,,air,2
3796,Aedes aegypti,3797.0,published,point,-999,-12.83,45.11,2007,Mayotte,MYT,161.0,,air,3
3797,Aedes aegypti,3798.0,published,point,-999,-12.79,45.27,2007,Mayotte,MYT,161.0,,air,4
3798,Aedes aegypti,3799.0,published,point,-999,-12.79,45.27,2007,Mayotte,MYT,161.0,,water,1
3799,Aedes aegypti,3800.0,published,point,-999,-12.78,45.21,2007,Mayotte,MYT,161.0,,air,6
3800,Aedes aegypti,3801.0,published,point,-999,-12.78,45.22,2007,Mayotte,MYT,161.0,,water,3
3801,Aedes aegypti,3802.0,published,point,-999,-12.72,45.11,2007,Mayotte,MYT,161.0,,mosquito,8
3802,Aedes aegypti,3803.0,published,point,-999,-12.72,45.11,2007,Mayotte,MYT,161.0,,mosquito,7
3803,Aedes aegypti,3804.0,published,point,-999,-12.72,45.12,2007,Mayotte,MYT,161.0,,water,5
3804,Aedes aegypti,3805.0,published,Less than 100km,Less than 100km,-12.62,49.15,2007,Madagascar,MDG,150.0,,air,2
3805,Aedes aegypti,3806.0,published,polygon,,-12.47,-41.73,2007,Brazil,BRA,37.0,,air,7
3806,Aedes aegypti,3807.0,published,point,-999,-11.7,43.25,2007,Comoros,COM,58.0,,water,7
3807,Aedes aegypti,3808.0,published,point,-999,-11.57,47.29,2007,Glorioso Island,XXX,96.0,,air,9
3808,Aedes aegypti,3809.0,published,point,-999,-11.55,43.39,2007,Comoros,COM,58.0,,water,8
3809,Aedes aegypti,3810.0,published,polygon,,-11.3,-61.32,2007,Brazil,BRA,37.0,,air,8
3810,Aedes aegypti,3811.0,published,polygon,,-8.16,-39.77,2007,Brazil,BRA,37.0,,mosquito,6
3811,Aedes aegypti,3812.0,published,point,-999,-7.98,113.82,2007,Indonesia,IDN,1013696.0,,mosquito,2
3812,Aedes aegypti,3813.0,published,point,-999,-7.83,110.39,2007,Indonesia,IDN,1013696.0,,water,1
3813,Aedes aegypti,3814.0,published,point,-999,-7.81,110.38,2007,Indonesia,IDN,1013696.0,,air,2
3814,Aedes aegypti,3815.0,published,point,-999,-7.79,110.37,2007,Indonesia,IDN,1013696.0,,water,9
3815,Aedes aegypti,3816.0,published,point,-999,-7.79,110.39,2007,Indonesia,IDN,1013696.0,,water,5
3816,Aedes aegypti,3817.0,published,point,-999,-7.79,110.39,2007,Indonesia,IDN,1013696.0,,water,1
3817,Aedes aegypti,3818.0,published,point,-999,-7.78,110.35,2007,Indonesia,IDN,1013696.0,,water,3
3818,Aedes aegypti,3819.0,unpublished,,,-7.74,108.94,2007,Indonesia,IDN,1013696.0,,water,2
3819,Aedes aegypti,3820.0,unpublished,,,-7.72,109.74,2007,Indonesia,IDN,1013696.0,,mosquito,1
3820,Aedes aegypti,3821.0,unpublished,,,-7.6,108.94,2007,Indonesia,IDN,1013696.0,,air,3
3821,Aedes aegypti,3822.0,published,polygon,,-7.34,-48.62,2007,Brazil,BRA,37.0,,water,6
3822,Aedes aegypti,3823.0,unpublished,,,-7.32,110.51,2007,Indonesia,IDN,1013696.0,,mosquito,9
3823,Aedes aegypti,3824.0,published,polygon,,-7.27,110.47,2007,Indonesia,IDN,1013696.0,,water,10
3824,Aedes aegypti,3825.0,published,polygon,,-7.18,-39.28,2007,Brazil,BRA,37.0,,mosquito,4
3825,Aedes aegypti,3826.0,published,polygon,,-7.08,111.39,2007,Indonesia,IDN,1013696.0,,mosquito,10
3826,Aedes aegypti,3827.0,published,polygon,,-7.06,109.62,2007,Indonesia,IDN,1013696.0,,air,10
3827,Aedes aegypti,3828.0,published,polygon,,-7.04,109.39,2007,Indonesia,IDN,1013696.0,,air,1
3828,Aedes aegypti,3829.0,unpublished,,,-7.02,111.42,2007,Indonesia,IDN,1013696.0,,mosquito,8
3829,Aedes aegypti,3830.0,published,polygon,,-7.02,109.86,2007,Indonesia,IDN,1013696.0,,water,4
3830,Aedes aegypti,3831.0,published,polygon,,-6.75,111.04,2007,Indonesia,IDN,1013696.0,,mosquito,8
3831,Aedes aegypti,3832.0,published,polygon,,-6.55,110.77,2007,Indonesia,IDN,1013696.0,,air,6
3832,Aedes aegypti,3833.0,published,polygon,,-6.2,106.83,2007,Indonesia,IDN,1013696.0,,water,8
3833,Aedes aegypti,3834.0,published,polygon,,-5.84,-36.68,2007,Brazil,BRA,37.0,,air,2
3834,Aedes aegypti,3835.0,published,polygon,,-5.17,-42.77,2007,Brazil,BRA,37.0,,water,9
3835,Aedes aegypti,3836.0,published,polygon,,-4.24,-38.3,2007,Brazil,BRA,37.0,,mosquito,9
3836,Aedes aegypti,3837.0,published,polygon,,-3.88,-38.63,2007,Brazil,BRA,37.0,,air,6
3837,Aedes aegypti,3838.0,published,polygon,,-3.82,-40.21,2007,Brazil,BRA,37.0,,water,7
3838,Aedes aegypti,3839.0,published,polygon,,-3.78,-38.53,2007,Brazil,BRA,37.0,,water,6
3839,Aedes aegypti,3840.0,published,point,-999,-3.76,-73.26,2007,Peru,PER,1011442.0,,air,7
3840,Aedes aegypti,3841.0,published,point,-999,-3.76,-73.26,2007,Peru,PER,1011442.0,,air,9
3841,Aedes aegypti,3842.0,published,point,-999,-3.74,-73.25,2007,Peru,PER,1011442.0,,water,5
3842,Aedes aegypti,3843.0,published,Less than 25km,Less than 25km,-3.74,-73.25,2007,Peru,PER,1011442.0,,air,9
3843,Aedes aegypti,3844.0,published,Less than 25km,Less than 25km,-3.22,40.12,2007,Kenya,KEN,133.0,,air,6
3844,Aedes aegypti,3845.0,published,point,-999,-3.12,-60.02,2007,Brazil,BRA,37.0,,air,4
3845,Aedes aegypti,3846.0,published,polygon,,-2.96,-41.76,2007,Brazil,BRA,37.0,,water,1
3846,Aedes aegypti,3847.0,published,polygon,,-2.63,-44.28,2007,Brazil,BRA,37.0,,mosquito,1
3847,Aedes aegypti,3848.0,published,polygon,,-2.63,-60.26,2007,Brazil,BRA,37.0,,mosquito,5
3848,Aedes aegypti,3849.0,published,polygon,,-1.26,-48.42,2007,Brazil,BRA,37.0,,air,1
3849,Aedes aegypti,3850.0,published,point,-999,-0.83,12.72,2007,Gabon,GAB,89.0,,air,7
3850,Aedes aegypti,3851.0,published,point,-999,0.31,9.51,2007,Gabon,GAB,89.0,,air,8
3851,Aedes aegypti,3852.0,published,point,-999,0.37,9.46,2007,Gabon,GAB,89.0,,water,1
3852,Aedes aegypti,3853.0,published,point,-999,0.38,9.46,2007,Gabon,GAB,89.0,,air,2
3853,Aedes aegypti,3854.0,published,Less than 100km,Less than 100km,0.39,9.45,2007,Gabon,GAB,89.0,,mosquito,6
3854,Aedes aegypti,3855.0,published,point,-999,0.39,9.45,2007,Gabon,GAB,89.0,,water,2
3855,Aedes aegypti,3856.0,published,point,-999,0.39,9.48,2007,Gabon,GAB,89.0,,water,6
3856,Aedes aegypti,3857.0,published,point,-999,0.4,9.48,2007,Gabon,GAB,89.0,,air,5
3857,Aedes aegypti,3858.0,published,point,-999,0.41,9.52,2007,Gabon,GAB,89.0,,mosquito,3
3858,Aedes aegypti,3859.0,published,point,-999,0.41,9.46,2007,Gabon,GAB,89.0,,mosquito,5
3859,Aedes aegypti,3860.0,published,point,-999,0.41,9.44,2007,Gabon,GAB,89.0,,mosquito,8
3860,Aedes aegypti,3861.0,published,point,-999,0.43,9.47,2007,Gabon,GAB,89.0,,air,3
3861,Aedes aegypti,3862.0,published,point,-999,0.43,9.49,2007,Gabon,GAB,89.0,,mosquito,4
3862,Aedes aegypti,3863.0,published,point,-999,0.44,9.44,2007,Gabon,GAB,89.0,,water,8
3863,Aedes aegypti,3864.0,published,point,-999,0.44,9.43,2007,Gabon,GAB,89.0,,mosquito,4
3864,Aedes aegypti,3865.0,published,point,-999,0.44,9.5,2007,Gabon,GAB,89.0,,mosquito,9
3865,Aedes aegypti,3866.0,published,point,-999,0.47,9.41,2007,Gabon,GAB,89.0,,mosquito,10
3866,Aedes aegypti,3867.0,published,point,-999,0.49,9.4,2007,Gabon,GAB,89.0,,mosquito,8
3867,Aedes aegypti,3868.0,published,polygon,,0.56,-50.74,2007,Brazil,BRA,37.0,,air,1
3868,Aedes aegypti,3869.0,published,polygon,,0.66,123.95,2007,Indonesia,IDN,1013696.0,,mosquito,9
3869,Aedes aegypti,3870.0,published,point,-999,0.99,9.59,2007,Gabon,GAB,89.0,,water,1
3870,Aedes aegypti,3871.0,published,polygon,,1.25,124.83,2007,Indonesia,IDN,1013696.0,,water,10
3871,Aedes aegypti,3872.0,published,polygon,,1.53,124.86,2007,Indonesia,IDN,1013696.0,,air,6
3872,Aedes aegypti,3873.0,published,point,-999,1.6,11.58,2007,Gabon,GAB,89.0,,air,5
3873,Aedes aegypti,3874.0,published,point,-999,1.61,-75.61,2007,Colombia,COL,57.0,,air,8
3874,Aedes aegypti,3875.0,published,point,-999,1.62,-75.6,2007,Colombia,COL,57.0,,water,1
3875,Aedes aegypti,3876.0,published,point,-999,2.57,-72.63,2007,Colombia,COL,57.0,,air,2
3876,Aedes aegypti,3877.0,published,point,-999,2.58,-72.65,2007,Colombia,COL,57.0,,mosquito,2
3877,Aedes aegypti,3878.0,published,point,-999,2.82,-60.69,2007,Brazil,BRA,37.0,,air,3
3878,Aedes aegypti,3879.0,published,point,-999,3.02,101.25,2007,Malaysia,MYS,153.0,,air,1
3879,Aedes aegypti,3880.0,published,Less than 10 km,Less than 10km,3.03,101.25,2007,Malaysia,MYS,153.0,,air,6
3880,Aedes aegypti,3881.0,published,point,-999,3.04,101.28,2007,Malaysia,MYS,153.0,,water,7
3881,Aedes aegypti,3882.0,published,point,-999,3.04,101.5,2007,Malaysia,MYS,153.0,,air,1
3882,Aedes aegypti,3883.0,published,point,-999,3.04,101.51,2007,Malaysia,MYS,153.0,,air,7
3883,Aedes aegypti,3884.0,published,polygon,,3.06,101.55,2007,Malaysia,MYS,153.0,,mosquito,4
3884,Aedes aegypti,3885.0,published,polygon,,3.08,101.53,2007,Malaysia,MYS,153.0,,mosquito,9
3885,Aedes aegypti,3886.0,published,polygon,,3.25,125.47,2007,Indonesia,IDN,1013696.0,,water,8
3886,Aedes aegypti,3887.0,published,Less than 10km,Less than 10km,3.8,10.13,2007,Cameroon,CMR,45.0,,water,6
3887,Aedes aegypti,3888.0,published,Less than 25km,Less than 25km,3.85,11.5,2007,Cameroon,CMR,45.0,,water,10
3888,Aedes aegypti,3889.0,published,point,-999,3.85,10.52,2007,Cameroon,CMR,45.0,,mosquito,6
3889,Aedes aegypti,3890.0,published,Less than 100km,Less than 100km,3.87,11.52,2007,Cameroon,CMR,45.0,,mosquito,2
3890,Aedes aegypti,3891.0,published,Less than 25km,Less than 25km,3.87,11.52,2007,Cameroon,CMR,45.0,,air,1
3891,Aedes aegypti,3892.0,published,point,-999,3.91,12.53,2007,Cameroon,CMR,45.0,,mosquito,7
3892,Aedes aegypti,3893.0,published,point,-999,3.98,-73.76,2007,Colombia,COL,57.0,,water,7
3893,Aedes aegypti,3894.0,published,point,-999,3.98,13.17,2007,Cameroon,CMR,45.0,,air,2
3894,Aedes aegypti,3895.0,published,Less than 25km,Less than 25km,4.05,9.7,2007,Cameroon,CMR,45.0,,air,1
3895,Aedes aegypti,3896.0,published,point,-999,4.09,-72.96,2007,Colombia,COL,57.0,,air,5
3896,Aedes aegypti,3897.0,published,point,-999,4.09,-72.95,2007,Colombia,COL,57.0,,water,10
3897,Aedes aegypti,3898.0,published,point,-999,4.15,-73.63,2007,Colombia,COL,57.0,,mosquito,8
3898,Aedes aegypti,3899.0,published,point,-999,4.15,-73.64,2007,Colombia,COL,57.0,,water,5
3899,Aedes aegypti,3900.0,published,Less than 25km,Less than 25km,4.17,9.23,2007,Cameroon,CMR,45.0,,air,3
3900,Aedes aegypti,3901.0,published,polygon,,4.17,73.5,2007,Maldives,MDV,154.0,,mosquito,5
3901,Aedes aegypti,3902.0,published,point,-999,4.3,-74.81,2007,Colombia,COL,57.0,,air,10
3902,Aedes aegypti,3903.0,published,point,-999,4.3,-74.8,2007,Colombia,COL,57.0,,water,6
3903,Aedes aegypti,3904.0,published,Less than 10km,Less than 10km,4.53,-75.7,2007,Colombia,COL,57.0,,mosquito,3
3904,Aedes aegypti,3905.0,published,point,-999,4.58,13.68,2007,Cameroon,CMR,45.0,,air,2
3905,Aedes aegypti,3906.0,published,point,-999,4.63,-74.47,2007,Colombia,COL,57.0,,air,6
3906,Aedes aegypti,3907.0,published,point,-999,4.64,-74.47,2007,Colombia,COL,57.0,,mosquito,7
3907,Aedes aegypti,3908.0,published,point,-999,4.75,11.22,2007,Cameroon,CMR,45.0,,air,10
3908,Aedes aegypti,3909.0,published,point,-999,5.14,10.52,2007,Cameroon,CMR,45.0,,water,2
3909,Aedes aegypti,3910.0,published,Less than 25km,Less than 25km,5.47,10.42,2007,Cameroon,CMR,45.0,,mosquito,9
3910,Aedes aegypti,3911.0,published,point,-999,5.89,14.55,2007,Cameroon,CMR,45.0,,mosquito,2
3911,Aedes aegypti,3912.0,published,Less than 25km,Less than 25km,5.96,10.16,2007,Cameroon,CMR,45.0,,mosquito,9
3912,Aedes aegypti,3913.0,published,Less than 25km,Less than 25km,6.34,-75.56,2007,Colombia,COL,57.0,,water,4
3913,Aedes aegypti,3914.0,published,point,-999,6.52,14.29,2007,Cameroon,CMR,45.0,,water,10
3914,Aedes aegypti,3915.0,published,point,-999,7.11,-73.12,2007,Colombia,COL,57.0,,air,8
3915,Aedes aegypti,3916.0,published,Less than 25km,Less than 25km,7.11,-73.12,2007,Colombia,COL,57.0,,water,2
3916,Aedes aegypti,3917.0,published,point,-999,7.13,-73.13,2007,Colombia,COL,57.0,,air,7
3917,Aedes aegypti,3918.0,published,point,-999,7.2,100.6,2007,Thailand,THA,240.0,,water,5
3918,Aedes aegypti,3919.0,published,Less than 25km,Less than 25km,7.32,13.58,2007,Cameroon,CMR,45.0,,mosquito,3
3919,Aedes aegypti,3920.0,published,point,-999,7.4,-73.5,2007,Colombia,COL,57.0,,air,9
3920,Aedes aegypti,3921.0,published,point,-999,7.4,-73.5,2007,Colombia,COL,57.0,,air,8
3921,Aedes aegypti,3922.0,published,Less than 10km,Less than 10km,7.86,13.6,2007,Cameroon,CMR,45.0,,mosquito,5
3922,Aedes aegypti,3923.0,published,point,-999,8.25,13.82,2007,Cameroon,CMR,45.0,,water,6
3923,Aedes aegypti,3924.0,published,point,-999,8.94,105.01,2007,Viet Nam,VNM,1011447.0,,water,2
3924,Aedes aegypti,3925.0,published,polygon,,9.15,-83.73,2007,Costa Rica,CRI,61.0,,mosquito,2
3925,Aedes aegypti,3926.0,published,point,-999,9.16,105.22,2007,Viet Nam,VNM,1011447.0,,air,2
3926,Aedes aegypti,3927.0,published,point,-999,9.24,105.48,2007,Viet Nam,VNM,1011447.0,,water,9
3927,Aedes aegypti,3928.0,published,Less than 25km,Less than 25km,9.3,13.4,2007,Cameroon,CMR,45.0,,mosquito,3
3928,Aedes aegypti,3929.0,published,Less than 10km,Less than 10km,9.32,-70.61,2007,Venezuela,VEN,263.0,,water,8
3929,Aedes aegypti,3930.0,published,point,-999,9.37,-70.43,2007,Venezuela,VEN,263.0,,mosquito,5
3930,Aedes aegypti,3931.0,published,point,-999,9.4,-70.56,2007,Venezuela,VEN,263.0,,water,9
3931,Aedes aegypti,3932.0,published,polygon,,9.61,-83.99,2007,Costa Rica,CRI,61.0,,mosquito,3
3932,Aedes aegypti,3933.0,published,point,-999,9.66,105.93,2007,Viet Nam,VNM,1011447.0,,water,1
3933,Aedes aegypti,3934.0,published,point,-999,9.81,105.82,2007,Viet Nam,VNM,1011447.0,,mosquito,6
3934,Aedes aegypti,3935.0,published,Less than 10 km,Less than 10km,9.86,105.67,2007,Viet Nam,VNM,1011447.0,,water,6
3935,Aedes aegypti,3936.0,published,polygon,,9.95,-83.35,2007,Costa Rica,CRI,61.0,,air,1
3936,Aedes aegypti,3937.0,published,point,-999,9.97,-84.84,2007,Costa Rica,CRI,61.0,,mosquito,7
3937,Aedes aegypti,3938.0,published,Less than 100 km,Less than 100km,10.07,105.56,2007,Viet Nam,VNM,1011447.0,,air,5
3938,Aedes aegypti,3939.0,published,Less than 10 km,Less than 10km,10.1,106.43,2007,Viet Nam,VNM,1011447.0,,water,10
3939,Aedes aegypti,3940.0,published,point,-999,10.11,105.92,2007,Viet Nam,VNM,1011447.0,,mosquito,2
3940,Aedes aegypti,3941.0,published,Less than 10 km,Less than 10km,10.13,105.88,2007,Viet Nam,VNM,1011447.0,,air,6
3941,Aedes aegypti,3942.0,published,Less than 10 km,Less than 10km,10.15,105.97,2007,Viet Nam,VNM,1011447.0,,water,7
3942,Aedes aegypti,3943.0,published,Less than 10 km,Less than 10km,10.16,106.67,2007,Viet Nam,VNM,1011447.0,,air,9
3943,Aedes aegypti,3944.0,published,Less than 10 km,Less than 10km,10.22,106.54,2007,Viet Nam,VNM,1011447.0,,mosquito,10
3944,Aedes aegypti,3945.0,published,point,-999,10.22,-61.52,2007,Trinidad and Tobago,TTO,246.0,,water,4
3945,Aedes aegypti,3946.0,published,point,-999,10.27,105.92,2007,Viet Nam,VNM,1011447.0,,mosquito,9
3946,Aedes aegypti,3947.0,published,point,-999,10.41,106.07,2007,Viet Nam,VNM,1011447.0,,water,1
3947,Aedes aegypti,3948.0,published,polygon,,10.45,-85.4,2007,Costa Rica,CRI,61.0,,air,5
3948,Aedes aegypti,3949.0,published,Less than 10 km,Less than 10km,10.49,106.64,2007,Viet Nam,VNM,1011447.0,,mosquito,2
3949,Aedes aegypti,3950.0,published,Less than 25 km,Less than 25km,10.53,106.41,2007,Viet Nam,VNM,1011447.0,,mosquito,7
3950,Aedes aegypti,3951.0,published,point,-999,10.56,-61.42,2007,Trinidad and Tobago,TTO,246.0,,water,5
3951,Aedes aegypti,3952.0,published,Less than 10 km,Less than 10km,10.58,106.4,2007,Viet Nam,VNM,1011447.0,,water,1
3952,Aedes aegypti,3953.0,published,Less than 25km,Less than 25km,10.58,14.33,2007,Cameroon,CMR,45.0,,air,6
3953,Aedes aegypti,3954.0,published,point,-999,10.6,106.05,2007,Viet Nam,VNM,1011447.0,,water,4
3954,Aedes aegypti,3955.0,published,point,-999,10.61,106.45,2007,Viet Nam,VNM,1011447.0,,air,3
3955,Aedes aegypti,3956.0,published,point,-999,10.66,106.56,2007,Viet Nam,VNM,1011447.0,,water,9
3956,Aedes aegypti,3957.0,published,Less than 10 km,Less than 10km,10.73,106.64,2007,Viet Nam,VNM,1011447.0,,air,4
3957,Aedes aegypti,3958.0,published,Less than 10 km,Less than 10km,10.75,106.38,2007,Viet Nam,VNM,1011447.0,,water,8
3958,Aedes aegypti,3959.0,published,point,-999,10.8,-74.92,2007,Colombia,COL,57.0,,water,1
3959,Aedes aegypti,3960.0,published,point,-999,10.82,-74.83,2007,Colombia,COL,57.0,,air,6
3960,Aedes aegypti,3961.0,published,point,-999,10.85,-74.79,2007,Colombia,COL,57.0,,water,9
3961,Aedes aegypti,3962.0,published,point,-999,10.85,-74.78,2007,Colombia,COL,57.0,,air,7
3962,Aedes aegypti,3963.0,published,point,-999,10.87,-74.83,2007,Colombia,COL,57.0,,water,5
3963,Aedes aegypti,3964.0,published,point,-999,10.88,-74.77,2007,Colombia,COL,57.0,,air,8
3964,Aedes aegypti,3965.0,published,point,-999,10.89,-74.78,2007,Colombia,COL,57.0,,water,4
3965,Aedes aegypti,3966.0,published,point,-999,10.91,-74.79,2007,Colombia,COL,57.0,,air,8
3966,Aedes aegypti,3967.0,published,Less than 25km,Less than 25km,10.92,-74.75,2007,Colombia,COL,57.0,,mosquito,9
3967,Aedes aegypti,3968.0,published,point,-999,10.92,-74.79,2007,Colombia,COL,57.0,,water,3
3968,Aedes aegypti,3969.0,published,point,-999,10.94,107.12,2007,Viet Nam,VNM,1011447.0,,air,3
3969,Aedes aegypti,3970.0,published,point,-999,10.95,106.99,2007,Viet Nam,VNM,1011447.0,,air,3
3970,Aedes aegypti,3971.0,published,Less than 25km,Less than 25km,10.96,-74.8,2007,Colombia,COL,57.0,,air,5
3971,Aedes aegypti,3972.0,published,point,-999,10.99,106.65,2007,Viet Nam,VNM,1011447.0,,air,1
3972,Aedes aegypti,3973.0,published,Less than 25km,Less than 25km,11.02,-74.88,2007,Colombia,COL,57.0,,air,7
3973,Aedes aegypti,3974.0,published,point,-999,11.22,108.5,2007,Viet Nam,VNM,1011447.0,,air,10
3974,Aedes aegypti,3975.0,published,point,-999,11.43,106.86,2007,Viet Nam,VNM,1011447.0,,air,8
3975,Aedes aegypti,3976.0,published,point,-999,11.46,106.88,2007,Viet Nam,VNM,1011447.0,,water,1
3976,Aedes aegypti,3977.0,published,point,-999,11.55,106.9,2007,Viet Nam,VNM,1011447.0,,air,9
3977,Aedes aegypti,3978.0,published,point,-999,11.59,108.95,2007,Viet Nam,VNM,1011447.0,,mosquito,5
3978,Aedes aegypti,3979.0,published,point,-999,11.71,107.1,2007,Viet Nam,VNM,1011447.0,,mosquito,2
